crop_name,soil_type,soil_moisture_level,temperature,humidity,rainfall,region_name,season,crop_age_in_days,predicted_disease_name
paddy,redsandy,69,29,84,405,chittoor,rabi,66,sheathblight
paddy,redclayloam,80,31,90,450,chittoor,rabi,61,stemrot
paddy,claysoils,82,28,93,470,chittoor,rabi,86,falsesmut
paddy,redsandy,66,32,80,385,chittoor,rabi,56,brownspot
paddy,blacksoil,85,30,89,455,kurnool,kharif,71,footrot
paddy,blacksoil,80,29,85,455,kurnool,kharif,46,bacterialleafblight
paddy,redsoil,72,30,83,455,kurnool,kharif,56,brownspot
paddy,blacksoil,78,31,88,455,kurnool,kharif,61,sheathrot
paddy,blacksoil,84,30,87,455,kurnool,kharif,71,sheathblight
paddy,redsoil,75,28,82,455,kurnool,kharif,51,blast
paddy,blacksoil,88,29,90,455,kurnool,kharif,66,falsesmut
paddy,redsoil,74,27,80,455,kurnool,kharif,61,stemrot
paddy,blacksoil,69,26,78,455,kurnool,kharif,46,bacterialleafstreak
paddy,redsoil,77,28,84,455,kurnool,kharif,56,ricetungrodisease
paddy,blacksoil,63,30,81,328,anantapur,kharif,81,stemrot
paddy,shallowredsoil,58,29,78,328,anantapur,kharif,46,brownspot
paddy,shallowredsoil,60,30,80,328,anantapur,kharif,51,blast
paddy,blacksoil,64,31,82,328,anantapur,kharif,61,sheathrot
paddy,shallowredsoil,62,28,77,328,anantapur,kharif,56,bacterialleafstreak
paddy,blacksoil,66,30,79,328,anantapur,kharif,66,falsesmut
paddy,shallowredsoil,68,32,84,328,anantapur,kharif,71,sheathblight
paddy,shallowredsoil,65,33,76,328,anantapur,kharif,76,bacterialleafblight
paddy,redloams,66,31,90,328,anantapur,kharif,76,bacterialpanicleblight
paddy,clayloam,82,31,85,792,westgodavari,kharif,71,neckblast
paddy,alluvialsoils,80,30,86,720,krishna,kharif,66,neckblast
paddy,redclayloam,78,30,87,713,visakhapatnam,kharif,66,neckblast
paddy,blackcottonsoils,75,29,88,500,guntur,rabi,36,footrot
paddy,blacksoil,70,30,85,455,kurnool,kharif,41,footrot
paddy,redsoil,66,29,82,394,kadapa,rabi,36,footrot
paddy,clayloam,76,28,88,260,krishna,rabi,61,leafscald
paddy,alluvialsoils,78,28,85,450,guntur,rabi,61,leafscald
paddy,redloams,74,30,88,410,chittoor,rabi,61,bacterialpanicleblight
groundnut,redsoils,62,29,75,277,srikakulam,rabi,66,rust
groundnut,redsoils,82,30,88,705,srikakulam,kharif,56,tikkaleafspots
groundnut,redsoils,80,29,86,705,srikakulam,kharif,61,earlyleafspot
groundnut,redsoils,78,31,87,705,srikakulam,kharif,66,lateleafspot
groundnut,redsoils,76,32,85,705,srikakulam,kharif,71,rust
groundnut,redsoils,74,30,83,705,srikakulam,kharif,51,collarrot
groundnut,redsoils,73,31,84,705,srikakulam,kharif,61,rootrot
groundnut,redsoils,72,30,82,705,srikakulam,kharif,66,groundnutbudnecrosisdisease
groundnut,redsoils,71,28,80,705,srikakulam,kharif,56,rosette
groundnut,redsoils,70,29,81,705,srikakulam,kharif,61,stemrot
groundnut,redsoils,69,31,83,705,srikakulam,kharif,66,yellowmould
groundnut,redsoils,68,32,84,705,srikakulam,kharif,71,greymould
groundnut,redsoils,67,30,86,705,srikakulam,kharif,76,bacterialwilt
groundnut,redsoils,66,28,80,705,srikakulam,kharif,51,anthracnose
groundnut,redsoils,65,30,85,705,srikakulam,kharif,61,indianpeanutclumpdisease
groundnut,redsoils,70,27,72,277,srikakulam,rabi,61,tikkaleafspots
groundnut,redsoils,68,28,75,277,srikakulam,rabi,66,earlyleafspot
groundnut,redsoils,66,29,76,277,srikakulam,rabi,71,lateleafspot
groundnut,redsoils,64,30,78,277,srikakulam,rabi,61,collarrot
groundnut,redsoils,63,28,74,277,srikakulam,rabi,56,rootrot
groundnut,redsandyloams,70,29,85,692,vizayanagaram,kharif,66,tikkaleafspots
groundnut,redsandyclayloams,72,30,84,692,vizayanagaram,kharif,61,earlyleafspot
groundnut,redloamysandysoils,71,31,83,692,vizayanagaram,kharif,71,lateleafspot
groundnut,clayloam,69,28,82,692,vizayanagaram,kharif,76,rust
groundnut,redsandyclayloams,68,32,80,692,vizayanagaram,kharif,56,rosette
groundnut,redsandyloams,67,30,78,692,vizayanagaram,kharif,61,budnecrosis
groundnut,sandysoils,65,33,76,692,vizayanagaram,kharif,71,rootrot
groundnut,redloamysandysoils,66,29,75,692,vizayanagaram,kharif,66,collarrot
groundnut,redsandyloams,70,30,77,246,vizayanagaram,rabi,61,tikkaleafspots
groundnut,clay,71,28,80,246,vizayanagaram,rabi,66,lateleafspot
groundnut,redsandyclayloams,72,30,82,246,vizayanagaram,rabi,71,budnecrosis
groundnut,sandysoils,68,31,81,246,vizayanagaram,rabi,56,stemrot
groundnut,redloamysandysoils,70,29,83,246,vizayanagaram,rabi,51,anthracnose
groundnut,redclayloams,70,29,88,713,visakhapatnam,kharif,61,tikkaleafspots
groundnut,redsandyloams,72,30,85,713,visakhapatnam,kharif,66,rust
groundnut,redclayloams,68,31,84,713,visakhapatnam,kharif,71,collarrot
groundnut,redsandyloams,66,32,82,713,visakhapatnam,kharif,76,lateleafspot
groundnut,coastalsandysoils,64,30,80,713,visakhapatnam,kharif,61,groundnutbudnecrosisdisease
groundnut,redclayloams,67,28,87,713,visakhapatnam,kharif,56,earlyleafspot
groundnut,redsandyloams,70,29,86,713,visakhapatnam,kharif,51,rootrot
groundnut,redclayloams,65,31,88,713,visakhapatnam,kharif,66,stemrot
groundnut,redsandyloams,69,30,89,713,visakhapatnam,kharif,61,anthracnose
groundnut,redclayloams,71,30,90,713,visakhapatnam,kharif,71,rosette
groundnut,clayloamysoils,30,28,80,760,eastgodavari,kharif,46,tikkaleafspots
groundnut,redsandyloams,25,27,78,760,eastgodavari,kharif,51,earlyleafspot
groundnut,sandyclayloams,22,29,81,760,eastgodavari,kharif,61,lateleafspot
groundnut,clayloamysoils,32,30,85,760,eastgodavari,kharif,66,rust
groundnut,sandyclayloams,20,25,75,304,eastgodavari,rabi,31,collarrot
groundnut,clayloamysoils,28,24,72,304,eastgodavari,rabi,41,rootrot
groundnut,redsandyloams,24,23,70,304,eastgodavari,rabi,51,groundnutbudnecrosisdisease
groundnut,sandyclayloams,26,26,73,304,eastgodavari,rabi,56,stemrot
groundnut,clayloamysoils,29,25,74,304,eastgodavari,rabi,61,wilt
groundnut,redsandyloams,21,24,71,304,eastgodavari,rabi,41,anthracnose
groundnut,redsandyloams,70,30,85,792,westgodavari,kharif,71,tikkaleafspots
groundnut,redsandyloams,74,31,88,792,westgodavari,kharif,66,earlyleafspot
groundnut,redsandyloams,76,29,90,792,westgodavari,kharif,81,rust
groundnut,clayloams,78,28,92,792,westgodavari,kharif,86,collarrot
groundnut,clayloams,75,27,88,792,westgodavari,kharif,91,groundnutbudnecrosisdisease
groundnut,deltaicalluvial,72,30,87,792,westgodavari,kharif,71,rosette
groundnut,sandyalluvial,68,32,80,792,westgodavari,kharif,61,tikkaleafspots
groundnut,clayloams,73,28,85,239,westgodavari,rabi,61,lateleafspot
groundnut,redsandyloams,71,26,80,239,westgodavari,rabi,76,collarrot
groundnut,redsandyloams,69,27,78,239,westgodavari,rabi,71,rust
groundnut,clayloams,75,25,82,239,westgodavari,rabi,66,stemrot
groundnut,deltaicalluvial,74,25,85,239,westgodavari,rabi,61,tikkaleafspots
groundnut,redsandyloams,70,28,84,239,westgodavari,rabi,86,groundnutbudnecrosisdisease
groundnut,blackcottonsoils,74,29,88,685,krishna,kharif,71,tikkaleafspots
groundnut,blackcottonsoils,76,30,90,685,krishna,kharif,66,rust
groundnut,redloams,72,28,85,685,krishna,kharif,61,collarrot
groundnut,sandyclayloams,70,27,82,685,krishna,kharif,71,earlyleafspot
groundnut,redloams,73,29,87,685,krishna,kharif,76,groundnutbudnecrosisdisease
groundnut,sandyclayloams,71,30,86,685,krishna,kharif,69,rosette
groundnut,blackcottonsoils,76,26,80,250,krishna,rabi,71,lateleafspot
groundnut,blackcottonsoils,75,25,82,250,krishna,rabi,66,collarrot
groundnut,redloams,74,27,81,250,krishna,rabi,61,tikkaleafspots
groundnut,sandyclayloams,72,26,83,250,krishna,rabi,71,stemrot
groundnut,redloams,70,28,85,250,krishna,rabi,73,groundnutbudnecrosisdisease
groundnut,shallowredsoils,70,30,85,388,prakasam,kharif,71,tikkaleafspots
groundnut,deepblackcottonsoils,68,29,82,388,prakasam,kharif,61,collarrot
groundnut,shallowredsoils,72,28,84,393,prakasam,rabi,76,rust
groundnut,deepblackcottonsoils,66,30,78,393,prakasam,rabi,81,rosette
groundnut,sandyloamysoils,70,32,80,393,prakasam,rabi,66,groundnutbudnecrosisdisease
groundnut,redloams,69,30,81,388,prakasam,kharif,69,earlyleafspot
groundnut,blackcottonsoils,67,31,83,393,prakasam,rabi,73,lateleafspot
groundnut,sandyloamysoils,65,31,79,393,prakasam,rabi,71,stemrot
groundnut,redloams,68,29,88,438,chittoor,kharif,61,earlyleafspot
groundnut,redloams,72,30,91,438,chittoor,kharif,71,tikkadisease
groundnut,redsandy,66,31,85,438,chittoor,kharif,66,collarrot
groundnut,redloams,60,28,80,396,chittoor,rabi,56,rosette
groundnut,redloams,62,27,83,396,chittoor,rabi,61,budnecrosis
groundnut,sandyclayloams,64,28,82,396,chittoor,rabi,66,leafspot
groundnut,redsoils,60,29,78,665,nellore,kharif,31,nomajordisease
groundnut,redsoils,60,29,78,665,nellore,kharif,66,stemrot
groundnut,blackcottonsoils,80,30,90,665,nellore,rabi,66,rootrot
groundnut,coastalsandysoils,60,32,85,665,nellore,kharif,51,collarrot
groundnut,redsoils,70,31,88,665,nellore,rabi,71,tikkaleafspot
groundnut,redsoils,68,30,88,665,nellore,kharif,61,rust
groundnut,blackcottonsoils,80,33,78,665,nellore,kharif,41,budnecrosisvirus
groundnut,blacksoils,65,30,85,394,kadapa,kharif,71,tikkaleafspot
groundnut,redsoils,60,31,80,394,kadapa,kharif,66,rust
groundnut,sandsalinesoils,45,32,70,394,kadapa,kharif,61,collarrot
groundnut,redsoils,55,29,78,251,kadapa,rabi,76,lateleafspot
groundnut,blacksoils,62,28,82,251,kadapa,rabi,61,earlyleafspot
groundnut,redsoils,52,27,70,48,kadapa,suer,46,rootrot
groundnut,sandsalinesoils,40,33,65,48,kadapa,suer,51,dryrootrot
groundnut,blacksoils,68,30,88,700,kadapa,kharif,81,rust
groundnut,redsoils,68,33,70,328,anantapur,kharif,61,earlyleafspot
groundnut,blacksoils,65,34,68,328,anantapur,kharif,76,lateleafspot
groundnut,redsoils,58,32,60,154,anantapur,rabi,51,rust
groundnut,redsoils,60,33,55,328,anantapur,kharif,36,collarrot
groundnut,blacksoils,70,34,65,328,anantapur,kharif,66,rootrot
groundnut,sandysoils,50,31,55,154,anantapur,rabi,46,rust
groundnut,redsoils,72,33,72,328,anantapur,kharif,71,dryrootrot
groundnut,blacksoils,60,34,66,328,anantapur,rabi,61,leafspot
groundnut,redsoils,55,32,60,328,anantapur,kharif,41,rust
groundnut,sandysoils,45,30,50,154,anantapur,rabi,36,collarrot
groundnut,blacksoils,65,30,85,455,kurnool,kharif,66,leafspot
groundnut,redsoils,60,31,82,440,kurnool,kharif,61,collarrot
groundnut,blacksoils,70,29,87,455,kurnool,kharif,71,rust
groundnut,redsoils,55,32,80,420,kurnool,kharif,56,stemrot
groundnut,blacksoils,45,26,70,149,kurnool,rabi,61,tikkaleafspot
groundnut,redsoils,50,27,72,140,kurnool,rabi,59,rootrot
groundnut,blacksoils,42,25,68,130,kurnool,rabi,56,collarrot
groundnut,redsoils,48,26,66,135,kurnool,rabi,53,rust
sunflower,blacksoil,42,31,66,455,kurnool,kharif,81,rust
sunflower,redsoil,39,30,63,149,kurnool,rabi,96,alternarialeafspot
sunflower,clayloam,43,36,68,55,kurnool,suer,66,powderymildew
cotton,blacksoil,48,33,72,455,kurnool,kharif,121,leafcurlvirus
cotton,loamysoil,50,35,74,455,kurnool,kharif,111,bacterialblight
redgram,redsoil,34,30,60,455,kurnool,kharif,86,sterilitymosaicvirus
redgram,blacksoil,36,31,64,149,kurnool,rabi,101,wilt
maize,blacksoil,45,32,70,455,kurnool,kharif,91,leafblight
maize,redsoil,43,31,66,149,kurnool,rabi,96,turcicumleafblight
castor,redsoil,38,35,66,455,kurnool,kharif,71,alternariablight
castor,loamysoil,40,32,68,149,kurnool,rabi,76,cercosporaleafspot
sorghum,blacksoil,46,33,70,455,kurnool,kharif,73,anthracnose
sorghum,redsoil,43,31,64,149,kurnool,rabi,79,zonateleafspot
greengram,redsoil,39,31,66,455,kurnool,kharif,61,yellowmosaicvirus
greengram,sandyloam,35,29,63,149,kurnool,rabi,63,cercosporaleafspot
bengalgram,blacksoil,36,27,60,149,kurnool,rabi,99,collarrot
bengalgram,clayloam,33,25,55,149,kurnool,rabi,106,ascochytablight
bajra,sandysoil,40,37,70,55,kurnool,suer,53,downymildew
bajra,redsandyloam,38,36,68,55,kurnool,suer,57,smut
sunflower,blacksoil,40,30,65,455,kurnool,kharif,76,rust
sunflower,redsoil,36,32,62,149,kurnool,rabi,93,alternarialeafspot
sunflower,clayloam,43,36,68,55,kurnool,suer,61,powderymildew
cotton,blacksoil,46,33,73,455,kurnool,kharif,116,leafcurlvirus
cotton,loamysoil,48,34,75,455,kurnool,kharif,111,myrotheciumleafspot
redgram,blacksoil,35,30,64,455,kurnool,kharif,86,sterilitymosaicvirus
redgram,redsoil,33,29,60,149,kurnool,rabi,101,wilt
redgram,loamysoil,32,28,58,149,kurnool,rabi,106,dryrootrot
redgram,redsandyloam,34,30,61,455,kurnool,kharif,91,phyllody
maize,blacksoil,45,32,68,455,kurnool,kharif,89,polysorarust
maize,redsoil,43,30,65,149,kurnool,rabi,96,turcicumleafblight
maize,claysoil,44,34,72,455,kurnool,kharif,91,charcoalrot
castor,redsoil,38,34,66,455,kurnool,kharif,73,alternariablight
castor,blacksoil,40,32,68,149,kurnool,rabi,79,cercosporaleafspot
sorghum,blacksoil,45,33,72,455,kurnool,kharif,71,anthracnose
sorghum,redsandyloam,42,31,68,149,kurnool,rabi,79,zonateleafspot
sorghum,redsoil,43,32,70,455,kurnool,kharif,73,smut
greengram,sandyloam,38,31,66,455,kurnool,kharif,61,yellowmosaicvirus
greengram,redsoil,35,28,60,149,kurnool,rabi,66,anthracnose
bengalgram,blacksoil,36,26,58,149,kurnool,rabi,101,collarrot
bengalgram,clayloam,34,25,55,149,kurnool,rabi,106,ascochytablight
bajra,sandysoil,40,37,70,55,kurnool,suer,53,downymildew
bajra,redsandyloam,38,36,68,55,kurnool,suer,59,smut
sunflower,shallowredsoil,35,32,55,328,ananthapur,kharif,61,rootrot
sunflower,shallowredsoil,40,34,60,154,ananthapur,rabi,76,rust
sunflower,blacksoil,45,36,65,74,ananthapur,suer,46,headrot
sunflower,shallowredsoil,38,33,58,300,ananthapur,kharif,81,leafblight
sunflower,blacksoil,42,35,62,350,ananthapur,rabi,71,powderymildew
bengalgram,blacksoil,30,28,50,154,ananthapur,rabi,101,ascochytablight
bengalgram,shallowredsoil,33,26,52,120,ananthapur,rabi,111,wilt
bengalgram,blacksoil,36,25,55,120,ananthapur,rabi,96,stuntdisease
bengalgram,shallowredsoil,28,27,48,100,ananthapur,rabi,106,collarrot
bengalgram,blacksoil,40,24,60,130,ananthapur,rabi,116,footrot
sorghum,shallowredsoil,42,34,65,328,ananthapur,kharif,66,downymildew
sorghum,blacksoil,45,36,70,154,ananthapur,rabi,81,leafblight
sorghum,shallowredsoil,38,35,62,300,ananthapur,kharif,71,anthracnose
sorghum,blacksoil,50,33,75,350,ananthapur,rabi,91,grainsmut
sorghum,shallowredsoil,43,32,68,400,ananthapur,kharif,76,ergot
redgram,shallowredsoil,35,33,60,328,ananthapur,kharif,86,wilt
redgram,blacksoil,32,30,55,154,ananthapur,rabi,101,dryrootrot
redgram,shallowredsoil,40,31,65,300,ananthapur,kharif,91,sterilitymosaic
redgram,blacksoil,37,29,58,350,ananthapur,rabi,111,powderymildew
redgram,shallowredsoil,45,32,70,400,ananthapur,kharif,96,stemblight
cotton,blacksoil,50,36,75,328,ananthapur,kharif,121,leafcurlvirus
cotton,shallowredsoil,48,38,72,154,ananthapur,rabi,91,bollrot
cotton,blacksoil,52,37,78,300,ananthapur,kharif,111,verticilliumwilt
cotton,shallowredsoil,47,35,70,350,ananthapur,kharif,101,greymildew
cotton,blacksoil,45,34,76,400,ananthapur,kharif,106,bacterialblight
ragi,shallowredsoil,55,30,80,328,ananthapur,kharif,51,blast
ragi,blacksoil,52,28,78,154,ananthapur,rabi,71,mosaic
ragi,shallowredsoil,58,32,85,300,ananthapur,kharif,61,mottlestreak
maize,shallowredsoil,40,32,60,328,ananthapur,kharif,81,downymildew
maize,blacksoil,42,33,65,350,ananthapur,kharif,86,sorghumdownymildew
maize,shallowredsoil,38,31,58,300,ananthapur,kharif,76,philippinedownymildew
maize,blacksoil,45,35,68,320,ananthapur,kharif,91,crazytop
maize,shallowredsoil,43,30,70,328,ananthapur,kharif,79,leafblight
maize,blacksoil,44,34,72,310,ananthapur,kharif,89,rust
maize,shallowredsoil,41,32,65,340,ananthapur,kharif,83,headsmut
maize,blacksoil,46,36,73,330,ananthapur,kharif,96,charcoalrot
maize,shallowredsoil,39,31,64,154,ananthapur,rabi,101,bacterialstalkrot
maize,blacksoil,36,28,60,150,ananthapur,rabi,106,mosaic
maize,shallowredsoil,35,29,58,130,ananthapur,rabi,99,brownspot
redgram,redloams,35,32,60,438,chittoor,kharif,86,wilt
redgram,redsandy,32,31,58,420,chittoor,kharif,91,dryrootrot
redgram,redclay,38,30,65,400,chittoor,kharif,96,powderymildew
redgram,redloams,36,33,62,430,chittoor,kharif,89,leafspot
redgram,redsandy,40,34,68,396,chittoor,rabi,101,sterilitymosaicdisease
redgram,redloams,39,29,63,380,chittoor,rabi,111,stemblight
redgram,redsandy,30,28,55,350,chittoor,rabi,106,brownblotch
redgram,claysoils,41,30,67,390,chittoor,rabi,99,haloblight
redgram,redclay,34,31,60,370,chittoor,rabi,103,anthracnose
redgram,redloams,37,33,65,410,chittoor,kharif,94,seedlingblight
redgram,redsandy,42,32,66,400,chittoor,kharif,88,stemrot
sunflower,redloams,38,32,60,438,chittoor,kharif,76,rootrot
sunflower,redsandy,35,34,63,396,chittoor,rabi,86,rust
sunflower,claysoils,42,36,67,390,chittoor,rabi,66,headrot
sunflower,redclay,40,33,62,420,chittoor,kharif,71,leafblight
sunflower,redsandy,37,30,58,430,chittoor,kharif,81,powderymildew
sunflower,redloams,36,31,60,400,chittoor,kharif,69,basalrot
sunflower,redclay,39,32,61,396,chittoor,rabi,79,necrosis
redgram,redsoil,36,32,60,394,kadapa,kharif,86,wilt
redgram,blacksoil,38,31,58,420,kadapa,kharif,96,dryrootrot
redgram,redsoil,42,30,65,430,kadapa,kharif,101,powderymildew
redgram,blacksoil,40,29,68,450,kadapa,kharif,106,stemblight
redgram,redsoil,35,28,55,370,kadapa,kharif,91,sterilitymosaicdisease
redgram,redsoil,30,27,52,280,kadapa,kharif,71,leafspot
redgram,blacksoil,33,26,50,310,kadapa,kharif,61,seedlingblight
redgram,redsoil,34,28,53,300,kadapa,kharif,76,brownblotch
redgram,blacksoil,37,30,60,410,kadapa,kharif,81,anthracnose
redgram,redsoil,39,31,63,440,kadapa,kharif,101,haloblight
sunflower,redsoil,38,34,60,394,kadapa,kharif,66,rootrot
sunflower,blacksoil,40,32,58,420,kadapa,kharif,76,leafblight
sunflower,redsoil,36,33,65,380,kadapa,kharif,71,rust
sunflower,blacksoil,42,35,66,400,kadapa,kharif,81,headrot
sunflower,redsoil,44,31,70,430,kadapa,kharif,91,powderymildew
sunflower,redsoil,37,30,62,370,kadapa,kharif,61,basalrot
sunflower,blacksoil,35,29,55,360,kadapa,kharif,51,necrosis
sunflower,redsoil,39,28,54,350,kadapa,kharif,56,rust
sunflower,blacksoil,45,30,68,440,kadapa,kharif,86,leafblight
sunflower,redsoil,43,32,66,450,kadapa,kharif,96,headrot
bengalgram,blacksoil,34,25,58,90,kadapa,rabi,101,ascochytablight
bengalgram,redsoil,30,27,52,110,kadapa,rabi,96,rust
bengalgram,redsoil,28,24,50,130,kadapa,rabi,91,wilt
bengalgram,blacksoil,35,26,60,80,kadapa,rabi,106,stuntdisease
bengalgram,blacksoil,38,25,62,100,kadapa,rabi,111,collarrot
bengalgram,redsoil,40,23,63,120,kadapa,rabi,116,footrot
bengalgram,blacksoil,36,24,55,70,kadapa,rabi,101,stemrot
bengalgram,redsoil,33,26,56,85,kadapa,rabi,91,bacterialleafblight
bengalgram,blacksoil,32,27,54,65,kadapa,rabi,99,beancoonmosaicvirus
cotton,blacksoil,52,36,78,394,kadapa,kharif,116,verticilliumwilt
cotton,redsoil,45,34,72,350,kadapa,kharif,106,bollrot
cotton,blacksoil,48,35,76,400,kadapa,kharif,121,bacterialblight
cotton,redsoil,43,33,70,300,kadapa,kharif,111,greymildew
cotton,blacksoil,50,37,80,394,kadapa,kharif,101,anthracnose
cotton,redsoil,40,32,65,390,kadapa,kharif,99,leafblight
cotton,blacksoil,55,35,75,410,kadapa,kharif,109,leafcurldisease
cotton,redsoil,42,31,68,370,kadapa,kharif,104,sootymould
cotton,blacksoil,47,34,71,384,kadapa,kharif,113,rootrot
cotton,redsoil,46,36,74,398,kadapa,kharif,118,myrotheciumleafspot
cotton,blacksoil,49,33,70,390,kadapa,kharif,100,stenosis
cotton,redsoil,50,32,66,365,kadapa,kharif,108,leafspot
sesamum,blacksoil,45,34,68,394,kadapa,kharif,61,rootrot
sesamum,redsoil,42,33,65,380,kadapa,kharif,51,leafblight
sesamum,blacksoil,48,35,70,410,kadapa,kharif,71,wilt
sesamum,redsoil,40,32,62,360,kadapa,kharif,56,leafspot
sesamum,blacksoil,46,34,66,420,kadapa,kharif,66,powderymildew
sesamum,redsoil,43,33,67,394,kadapa,kharif,61,bacterialleafspot
sesamum,blacksoil,47,35,64,400,kadapa,kharif,76,phyllody
sesamum,redsoil,41,33,63,370,kadapa,kharif,59,stemblight
sesamum,blacksoil,44,32,61,360,kadapa,kharif,63,charcoalrot
sesamum,redsoil,42,34,60,380,kadapa,kharif,51,anthracnose
coriander,blacksoil,38,25,52,30,kadapa,rabi,46,stemgall
coriander,redsoil,35,26,50,28,kadapa,rabi,61,powderymildew
coriander,blacksoil,40,24,55,43,kadapa,rabi,41,fusariumwilt
coriander,redsoil,36,27,48,49,kadapa,rabi,56,alternarialeafblight
coriander,blacksoil,33,28,46,37,kadapa,rabi,51,rootrot
coriander,redsoil,37,26,51,21,kadapa,rabi,66,bacterialleafspot
coriander,redsoil,32,25,44,26,kadapa,rabi,31,cercosporaleafspot
coriander,blacksoil,34,26,47,18,kadapa,rabi,26,anthracnose
coriander,redsoil,39,27,53,39,kadapa,rabi,21,dampingoff
coriander,blacksoil,35,28,49,30,kadapa,rabi,16,seedrot
blackgram,redsoil,55,26,80,88,nellore,rabi,36,yellowmosaicdisease
blackgram,coastalsandysoil,50,27,75,72,nellore,rabi,41,powderymildew
blackgram,redsoil,65,25,85,110,nellore,rabi,51,leafcrinkledisease
blackgram,coastalsandysoil,48,28,78,95,nellore,rabi,61,rust
blackgram,redsoil,58,26,82,92,nellore,rabi,56,anthracnose
blackgram,coastalsandysoil,52,27,76,80,nellore,rabi,46,leafspot
blackgram,redsoil,60,25,83,105,nellore,rabi,66,dryrootrot
blackgram,redsoil,57,26,81,97,nellore,rabi,31,leafcurlnecrosis
blackgram,coastalsandysoil,53,27,77,85,nellore,rabi,39,ascochytaleafspot
blackgram,redsoil,59,26,80,90,nellore,rabi,43,bacterialblight
bengalgram,redsoil,50,26,78,90,nellore,rabi,41,ascochytablight
bengalgram,coastalsandysoil,47,25,80,82,nellore,rabi,46,collarrot
bengalgram,redsoil,60,24,84,98,nellore,rabi,56,rust
bengalgram,redsoil,65,23,85,105,nellore,rabi,66,wilt
bengalgram,coastalsandysoil,53,26,76,86,nellore,rabi,36,stuntdisease
bengalgram,redsoil,58,25,79,88,nellore,rabi,51,footrot
bengalgram,redsoil,62,24,82,100,nellore,rabi,59,stemrot
bengalgram,coastalsandysoil,51,25,77,84,nellore,rabi,44,bacterialleafblight
bengalgram,redsoil,55,27,75,78,nellore,rabi,39,beancoonmosaicvirus
bengalgram,redsoil,59,26,81,92,nellore,rabi,61,ascochytablight
sunflower,redsoil,58,27,82,92,nellore,rabi,41,leafblight
sunflower,coastalsandysoil,52,28,78,85,nellore,rabi,46,rootrotorcharcoalrot
sunflower,redsoil,60,26,83,99,nellore,rabi,56,rust
sunflower,redsoil,61,25,84,103,nellore,rabi,51,powderymildew
sunflower,coastalsandysoil,50,29,75,87,nellore,rabi,61,headrot
sunflower,redsoil,63,24,85,108,nellore,rabi,66,basalrot
sunflower,redsoil,56,26,80,91,nellore,rabi,43,necrosis
sunflower,coastalsandysoil,53,27,77,82,nellore,rabi,39,leafblight
sunflower,redsoil,59,25,81,95,nellore,rabi,48,rust
sunflower,coastalsandysoil,51,28,76,89,nellore,rabi,37,rootrotorcharcoalrot
tobacco,redsoil,55,26,80,92,nellore,rabi,29,dampingoff
tobacco,coastalsandysoil,50,27,75,85,nellore,rabi,36,blackshank
tobacco,redsoil,60,25,84,98,nellore,rabi,41,frogeyespot
tobacco,redsoil,58,26,82,95,nellore,rabi,51,powderymildew
tobacco,coastalsandysoil,53,27,78,88,nellore,rabi,46,brownspot
tobacco,redsoil,61,24,85,102,nellore,rabi,56,anthracnose
tobacco,redsoil,56,25,81,91,nellore,rabi,39,wildfire
tobacco,coastalsandysoil,52,26,77,83,nellore,rabi,31,tobaccomosaic
tobacco,redsoil,59,25,83,96,nellore,rabi,43,leafcurl
tobacco,redsoil,62,24,84,100,nellore,rabi,61,broomrape
cotton,redsoil,56,27,80,90,nellore,rabi,41,leafcurldisease
cotton,coastalsandysoil,52,28,78,84,nellore,rabi,39,bacterialblight
cotton,redsoil,60,26,82,95,nellore,rabi,51,bollrot
cotton,redsoil,62,25,85,102,nellore,rabi,59,verticilliumwilt
cotton,coastalsandysoil,53,29,75,86,nellore,rabi,43,greyorareolatemildew
cotton,redsoil,61,25,83,98,nellore,rabi,46,anthracnose
cotton,coastalsandysoil,50,27,77,88,nellore,rabi,37,leafspot
cotton,redsoil,59,26,79,91,nellore,rabi,61,rust
cotton,redsoil,63,25,84,100,nellore,rabi,71,myrotheciumleafspot
cotton,redsoil,58,27,80,93,nellore,rabi,66,stenosisorsmallleaf
sesamum,redsoil,55,27,80,90,nellore,rabi,41,leafblight
sesamum,coastalsandysoil,52,28,78,84,nellore,rabi,39,rootrot
sesamum,redsoil,60,26,82,95,nellore,rabi,51,phyllody
sesamum,redsoil,62,25,85,102,nellore,rabi,56,bacterialleafspot
sesamum,coastalsandysoil,53,29,75,86,nellore,rabi,43,leafspot
sesamum,redsoil,61,25,83,98,nellore,rabi,46,powderymildew
sesamum,coastalsandysoil,50,27,77,88,nellore,rabi,37,stemblight
sesamum,redsoil,59,26,79,91,nellore,rabi,61,wilt
sesamum,redsoil,63,25,84,100,nellore,rabi,66,bacterialleafspot
sesamum,redsoil,58,27,80,93,nellore,rabi,49,anthracnose
greengram,redsoil,56,27,80,92,nellore,rabi,39,powderymildew
greengram,coastalsandysoil,53,28,78,88,nellore,rabi,41,anthracnose
greengram,redsoil,60,26,82,95,nellore,rabi,46,yellowmosaicdisease
greengram,redsoil,61,25,84,102,nellore,rabi,51,leafcrinkledisease
greengram,coastalsandysoil,52,29,75,86,nellore,rabi,36,leafspot
greengram,redsoil,63,25,83,98,nellore,rabi,56,rust
greengram,redsoil,58,27,80,93,nellore,rabi,61,dryrootrot
greengram,redsoil,59,26,79,91,nellore,rabi,43,leafcurlnecrosis
